Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Quản lý tài khoản merchant/menuManagerMerchantAccount""))",Chrome 129.0.0.0,,,13-10-2024 23:45:16,13-10-2024 23:45:16,0.273s,PASSED
"waitForElementVisible(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/menuManagerMerchantService""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:45:16,13-10-2024 23:45:17,0.453s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 30)",Chrome 129.0.0.0,,,13-10-2024 23:45:17,13-10-2024 23:45:17,0.003s,PASSED
menuManagerUserAccount = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathManagerListAccount))),Chrome 129.0.0.0,,,13-10-2024 23:45:17,13-10-2024 23:45:17,0.241s,PASSED
menuManagerUserAccount.click(),Chrome 129.0.0.0,,,13-10-2024 23:45:17,13-10-2024 23:45:17,0.039s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,13-10-2024 23:45:17,13-10-2024 23:45:22,4.927s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,13-10-2024 23:45:22,13-10-2024 23:45:22,0.007s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,13-10-2024 23:45:22,13-10-2024 23:45:22,0.237s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,13-10-2024 23:45:22,13-10-2024 23:45:22,0.105s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,13-10-2024 23:45:22,13-10-2024 23:45:22,0.249s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,13-10-2024 23:45:22,13-10-2024 23:45:23,0.155s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,13-10-2024 23:45:23,13-10-2024 23:45:23,0.264s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,13-10-2024 23:45:23,13-10-2024 23:45:23,0.492s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,13-10-2024 23:45:23,13-10-2024 23:45:24,1.049s,PASSED
