Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
driver = getWebDriver(),Chrome 129.0.0.0,,,07-10-2024 09:35:09,07-10-2024 09:35:09,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:35:09,07-10-2024 09:35:10,1.383s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:35:10,07-10-2024 09:35:16,6.175s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:35:16,07-10-2024 09:35:17,1.153s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,07-10-2024 09:35:17,07-10-2024 09:35:17,0.003s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,07-10-2024 09:35:17,07-10-2024 09:35:21,3.636s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,07-10-2024 09:35:21,07-10-2024 09:35:21,0.044s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,07-10-2024 09:35:21,07-10-2024 09:35:22,0.649s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,07-10-2024 09:35:22,07-10-2024 09:35:22,0.559s,PASSED
"searchTextbox.sendKeys(""dannt11"")",Chrome 129.0.0.0,,,07-10-2024 09:35:22,07-10-2024 09:35:23,0.731s,PASSED
xpath(xpathDannt11)).click(),Chrome 129.0.0.0,,,07-10-2024 09:35:23,07-10-2024 09:35:23,0.008s,ERROR
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,07-10-2024 09:35:23,07-10-2024 09:35:23,0.010s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_08_Nhập số tiền đúng và chọn kì đối soát đã có trước đó và nhấn xác nhận,Chrome 129.0.0.0,,,07-10-2024 09:35:23,07-10-2024 09:35:49,25.908s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,07-10-2024 09:35:23,07-10-2024 09:35:30,6.991s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,07-10-2024 09:35:30,07-10-2024 09:35:30,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:35:30,07-10-2024 09:35:32,1.338s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:35:32,07-10-2024 09:35:35,3.305s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:35:35,07-10-2024 09:35:36,1.174s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,07-10-2024 09:35:36,07-10-2024 09:35:36,0.001s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,07-10-2024 09:35:36,07-10-2024 09:35:39,2.760s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,07-10-2024 09:35:39,07-10-2024 09:35:39,0.021s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,07-10-2024 09:35:39,07-10-2024 09:35:39,0.545s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,07-10-2024 09:35:39,07-10-2024 09:35:40,0.580s,PASSED
"searchTextbox.sendKeys(""dannt11"")",Chrome 129.0.0.0,,,07-10-2024 09:35:40,07-10-2024 09:35:40,0.470s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,07-10-2024 09:35:40,07-10-2024 09:35:41,0.346s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,07-10-2024 09:35:41,07-10-2024 09:35:41,0.540s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathAccountName))),Chrome 129.0.0.0,,,07-10-2024 09:35:41,07-10-2024 09:35:42,0.727s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,07-10-2024 09:35:42,07-10-2024 09:35:43,0.571s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,07-10-2024 09:35:43,07-10-2024 09:35:49,6.193s,PASSED
xpath(xpathChonVi)).click(),Chrome 129.0.0.0,,,07-10-2024 09:35:49,07-10-2024 09:35:49,0.006s,ERROR
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,07-10-2024 09:35:49,07-10-2024 09:35:49,0.003s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_09_Kiểm tra khi chọn ví đúng và chọn kỳ đối soát đã tồn tại trước đó,Chrome 129.0.0.0,,,07-10-2024 09:35:49,07-10-2024 09:36:40,50.839s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,07-10-2024 09:35:49,07-10-2024 09:36:01,12.203s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,07-10-2024 09:36:02,07-10-2024 09:36:02,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:36:02,07-10-2024 09:36:03,1.510s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:36:03,07-10-2024 09:36:12,9.257s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:36:12,07-10-2024 09:36:14,1.367s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,07-10-2024 09:36:14,07-10-2024 09:36:14,0.010s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,07-10-2024 09:36:14,07-10-2024 09:36:20,6.556s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,07-10-2024 09:36:20,07-10-2024 09:36:20,0.039s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,07-10-2024 09:36:20,07-10-2024 09:36:21,0.837s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,07-10-2024 09:36:21,07-10-2024 09:36:22,0.517s,PASSED
